id,body,picture,actor,time,class,experiment_group
432,"like 20 instagram edits & filters later, my cappucino looks seriously professional ☕",kowalewski-3.jpeg,caffeinated,-23:59,normal,var8
758,"like 20 instagram edits & filters later, my cappucino looks seriously professional ☕",kowalewski-3.jpeg,caffeinated,-23:59,normal,var12
194,Goofy tongue for a treat from my sweet Ben,180221-21.JPG,EmmaSmith0214,-24:00,normal,var4
520,Goofy tongue for a treat from my sweet Ben,180221-21.JPG,EmmaSmith0214,-24:00,normal,var8
846,Goofy tongue for a treat from my sweet Ben,180221-21.JPG,EmmaSmith0214,-24:00,normal,var12
111,deep dish babyyyy,IMAG0052.jpg,wiz_khaleesi,-24:05,normal,var1
437,deep dish babyyyy,IMAG0052.jpg,wiz_khaleesi,-24:05,normal,var5
763,deep dish babyyyy,IMAG0052.jpg,wiz_khaleesi,-24:05,normal,var9
22,"extra cinnamon on my chai, please! <3 ☕",102_1402.JPG,ancho-n-cayenne,-24:30,cohort,var3
348,"extra cinnamon on my chai, please! <3 ☕",102_1402.JPG,ancho-n-cayenne,-24:30,cohort,var7
674,"extra cinnamon on my chai, please! <3 ☕",102_1402.JPG,ancho-n-cayenne,-24:30,cohort,var11
115,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var1
297,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var2
309,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var3
321,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var4
441,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var5
623,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var6
635,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var7
647,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var8
767,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var9
949,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var10
961,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var11
973,everyone... these are CHOCOLATE MOOSES. They are literally made of chocolate. You can't see it but there's a little baby chocolate moose behind them. ,IMG_20150411_132000.jpg,jackrussellmom,-25:09,victim,var12
119,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var1
298,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var2
310,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var3
322,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var4
445,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var5
624,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var6
636,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var7
648,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var8
771,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var9
950,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var10
962,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var11
974,"This bad boy was in the back of the freezer from last christmas. I'm kind of shocked it wasn't all eaten, but the ""green icing swirl"" might be a clue as to why.",20131203_010020000_iOS.jpg,john73,-26:13,victim,var12
163,dessert: pumpkin spice ice cream with a ginger cookie!,IMG_20170404_184643.jpg,lee.alexa,-26:59,cohort,var1
489,dessert: pumpkin spice ice cream with a ginger cookie!,IMG_20170404_184643.jpg,lee.alexa,-26:59,cohort,var5
815,dessert: pumpkin spice ice cream with a ginger cookie!,IMG_20170404_184643.jpg,lee.alexa,-26:59,cohort,var9
123,"Folks, you heard it here 1st! A peach skewered and roasted over coals is a sweet and soft treat. Be sure to peel the skin of before eating. 🍑",IMG_20160821_070318145.jpg,Jcole9,-27:17,normal,var1
449,"Folks, you heard it here 1st! A peach skewered and roasted over coals is a sweet and soft treat. Be sure to peel the skin of before eating. 🍑",IMG_20160821_070318145.jpg,Jcole9,-27:17,normal,var5
775,"Folks, you heard it here 1st! A peach skewered and roasted over coals is a sweet and soft treat. Be sure to peel the skin of before eating. 🍑",IMG_20160821_070318145.jpg,Jcole9,-27:17,normal,var9
128,Presenting the results of testing the new bread pan my bf got me!  It's so square :D,IMG_20170101_212355.jpg,kittycatbakes,-28:21,normal,var2
454,Presenting the results of testing the new bread pan my bf got me!  It's so square :D,IMG_20170101_212355.jpg,kittycatbakes,-28:21,normal,var6
780,Presenting the results of testing the new bread pan my bf got me!  It's so square :D,IMG_20170101_212355.jpg,kittycatbakes,-28:21,normal,var10
220,The Boil specialized in cajun in NYC. Looks good to me!,180221-20.JPG,BeardedMatt,-32:44,normal,var2
546,The Boil specialized in cajun in NYC. Looks good to me!,180221-20.JPG,BeardedMatt,-32:44,normal,var6
872,The Boil specialized in cajun in NYC. Looks good to me!,180221-20.JPG,BeardedMatt,-32:44,normal,var10
227,"They said post food stuff, so here's a GOOOOOOOOOOD food pic. #foodporn #asian360",180221-11.JPG,B.Mike,-33:00,normal,var1
553,"They said post food stuff, so here's a GOOOOOOOOOOD food pic. #foodporn #asian360",180221-11.JPG,B.Mike,-33:00,normal,var5
879,"They said post food stuff, so here's a GOOOOOOOOOOD food pic. #foodporn #asian360",180221-11.JPG,B.Mike,-33:00,normal,var9
235,It's pizza time.,0222-17.png,ayoitsayo,-35:18,normal,var1
561,It's pizza time.,0222-17.png,ayoitsayo,-35:18,normal,var5
887,It's pizza time.,0222-17.png,ayoitsayo,-35:18,normal,var9
231,"I got up early, so I cooked myself a breakfast. It wasn't half bad as I imagined it to be!",0222-12.png,jiruletheworld,-40:23,normal,var1
557,"I got up early, so I cooked myself a breakfast. It wasn't half bad as I imagined it to be!",0222-12.png,jiruletheworld,-40:23,normal,var5
883,"I got up early, so I cooked myself a breakfast. It wasn't half bad as I imagined it to be!",0222-12.png,jiruletheworld,-40:23,normal,var9
221,When you wanna be a doc but food is too good and you get fat. ,180221-9.JPG,MedicalRyan,-76:33,normal,var3
547,When you wanna be a doc but food is too good and you get fat. ,180221-9.JPG,MedicalRyan,-76:33,normal,var7
873,When you wanna be a doc but food is too good and you get fat. ,180221-9.JPG,MedicalRyan,-76:33,normal,var11
